id	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:317	2054	237	1503	1386	488	706	940	473	299	594	1436	444	1060	1642	1394	195	867	883	338	504	708	137	867	672	620	709	541
C:318	2160	248	1495	2010	704	858	1622	628	266	639	1400	617	1563	2117	1362	149	734	1189	347	568	1086	144	782	445	730	907	654
C:319	2983	410	2194	2737	1245	1278	2090	827	496	1055	2053	1066	2466	2894	1778	224	1214	1521	560	704	1272	90	776	795	971	886	871
C:320	11265	1544	7464	9113	2790	3884	6103	3622	2198	4417	6787	3241	6820	8258	8688	1826	4903	7531	2515	3731	6047	1502	8234	3369	4394	3960	4768
C:321	6592	777	5132	4400	1961	2193	4407	1586	928	2118	4659	2124	3252	4985	3301	460	2257	2385	848	956	2142	66	1717	1326	1753	1704	893
C:322	2442	208	1666	1467	632	772	1431	620	318	891	1984	607	1222	2011	1571	136	929	831	334	481	799	70	1034	746	661	860	393
C:323	34492	5369	27132	33643	11124	13898	29250	12141	6187	18822	25015	14630	26331	34480	27173	5546	16228	23460	6364	11157	29699	1167	18140	8746	12477	11355	12944
C:324	14835	2149	11074	12072	4598	4735	9526	4017	2804	6113	9526	3968	8681	10897	9843	1562	6100	8312	2868	3422	6403	861	6959	4287	5582	5688	3865
C:325	7073	905	6508	5335	2916	3180	5507	2112	1855	3047	7413	2722	3877	7538	5193	572	3452	2539	1081	1739	2725	433	2684	1844	1915	1834	1100
C:326	15100	2795	9436	12250	4170	6316	12382	4385	3262	7931	8889	4053	8706	13221	10832	1961	5688	7147	2001	4120	10298	1066	4329	3430	5443	4227	2643
C:327	2770	393	2238	1984	1144	1210	1884	732	924	801	2115	897	1517	2266	1839	213	1391	1158	581	776	1211	419	973	717	670	892	567
C:328	2414	285	1535	1933	777	873	1367	757	469	744	1658	612	1627	2147	1738	203	831	1499	529	743	1425	1029	879	592	1036	1152	719
C:329	3133	363	3243	4213	1524	1905	2457	1453	657	1451	2946	1278	3258	3982	2912	480	2260	4287	1305	2303	3627	679	2049	1082	2533	2513	2059
C:330	645	74	582	521	185	227	373	159	151	226	346	199	420	461	654	99	480	538	217	286	372	101	629	344	294	403	367
C:331	6379	607	4964	5678	2256	2144	3684	2081	948	2086	4877	1590	4071	5957	4515	417	2971	4321	1436	1825	3322	485	2919	2020	2843	2961	2141
C:332	2686	234	1404	1800	728	871	1424	726	293	674	1408	719	1575	2134	1612	173	713	839	295	395	757	136	620	509	550	720	506
C:333	22318	2121	18591	12999	5654	5707	9410	5744	3161	7109	10481	3486	10003	14244	18046	1817	12165	12425	5276	6098	12229	5088	10747	7570	7556	10241	7920
C:334	4013	528	3316	2910	1612	1583	2880	1327	737	1388	2939	1441	2302	3230	2218	289	1705	1659	746	879	1659	433	1371	1135	1316	1450	893
C:335	64692	10462	46736	30491	19959	25027	43552	14745	15799	25832	43304	18062	44234	50583	44951	10823	28136	21297	12250	19489	40592	4631	30856	18949	20486	20425	19363
C:341	504903	128273	358243	287859	182847	180807	239244	124863	194415	223247	420282	235978	199939	351359	419501	101425	227386	206200	121685	156517	249247	109179	234780	161999	146867	163360	181677
C:378	3740	1575	2490	2110	2565	1451	1936	991	1601	2811	2905	940	1474	3284	2251	1227	1194	1020	1118	787	933	469	1581	1084	999	929	646
C:379	71	70	120	44	67	41	60	86	124	87	132	31	118	165	56	33	53	27	38	61	31	2513	58	17	14	26	46
C:381	11529	559	6153	6471	1752	3068	4257	1036	766	1618	8380	1642	4650	9455	8461	403	3720	3726	885	2529	2799	6151	1826	1629	1785	1666	1648
C:390	3285	742	2513	3174	1616	1579	2401	1254	1025	2060	3577	1295	2604	3104	2259	768	1456	2241	1002	1225	1594	395	2555	1305	1764	1980	1192
C:397	1213	934	699	1095	1190	444	665	331	539	1095	848	237	435	634	927	1033	460	928	820	308	637	108	392	350	568	618	685
C:398	769	376	425	625	629	285	528	161	265	442	549	163	285	534	471	227	228	191	161	74	175	611	97	169	150	154	209
C:399	319	82	211	226	176	89	175	154	59	168	216	98	196	261	218	113	134	291	212	134	326	11	352	133	360	332	145
C:400	288	58	204	158	103	62	117	81	35	139	200	49	150	207	244	78	134	220	118	81	209	11	267	123	226	240	137
C:401	3346	2045	2597	2909	2308	702	1941	1039	1237	2496	2154	955	1426	1589	2512	1812	1980	2809	2235	704	1823	1193	2038	1472	2321	1987	2283
C:406	114085	12121	59851	66908	28487	40226	53802	31799	12925	40994	53734	24834	46482	46749	56144	11223	29965	75450	33226	33967	58195	4191	56358	44585	76527	67791	43671
C:407	423	62	326	404	223	204	302	147	65	264	260	127	315	322	254	57	128	348	142	197	332	26	213	189	306	305	206
C:408	19206	15054	16582	21463	16292	9443	12981	6628	11516	19670	11726	6960	9299	13680	14453	14357	10553	18036	12253	8829	15663	4908	10562	7253	11045	11546	14705
C:415	4417	1175	3223	3265	2083	1369	2005	1063	1230	2376	2834	863	2105	2828	4185	1822	2365	3643	2302	1678	2690	977	3747	2003	3280	3019	2582
C:424	7225	1800	6261	4487	2731	2622	3360	1748	1908	3618	5005	1705	3231	4825	7117	2354	4862	4812	3223	3558	4391	1853	6534	4033	4852	4395	4709
C:427	129268	135843	89821	129157	154396	60095	88600	38361	69071	180580	74167	34261	69552	95155	89410	120973	55325	85418	94389	44603	74377	51327	54326	41177	54413	66408	94512
C:428	15812	9233	14419	13228	15025	5306	11518	4950	11301	15863	13059	6285	7610	12648	10614	5423	8591	7129	6247	3206	8376	5740	7240	5469	4492	6903	7609
C:435	17143	9460	11771	12544	10203	4076	7308	3235	7265	11829	10283	3290	5529	9290	16052	7788	8598	9689	8112	4034	6771	6741	10981	6802	6291	7167	10178
C:436	49734	35023	33306	28886	37104	14931	25584	12429	21967	43506	27028	15209	15511	24586	39147	37165	19689	23507	27544	14273	25554	7153	29433	8786	14756	19639	23444
C:438	121	571	111	409	129	46	27	56	140	339	67	40	76	163	179	918	74	466	159	79	75	10	131	22	86	261	211
